Collection,FileName,Xpath,Values
ECL,100484.xml,/resource/dates/date/@dateType,Available
ECL,100484.xml,/resource/language,eng
ECL,100484.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100484.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=800
ECL,100484.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100484.xml,/resource/formats/format,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ECL,100484.xml,/resource/version,1.0
ECL,100484.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100484.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100484.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100484.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100484.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100484.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100484.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1594/IEDA/100483
ECL,100484.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100484.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsSupplementTo
ECL,100484.xml,/resource/descriptions/description,Meteorological data (air temperature, relative humidity, solar radiation, wind speed and rainfall) underneath and outside the canopy of a Acacia raddiana tree recorded on a daily basis from 16 December 2012 till 31 May 2014. In addition, the dataset contains daily values of soil moisture content (at depths of 5, 15, 25 and 35 cm) and soil temperature (at 5 cm depth) for microsites M1, M2, M3, M4 (respectively at 25%, 75%, 125% and 175% of the canopy radius in the northern direction) and for microsite M5 (at least 10m away from the canopy) for the same monitoring period.
ECL,100484.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100484.xml,/resource/descriptions/description,Acacia raddiana, below-canopy, soil water balance, arid Tunisia
ECL,100484.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100484.xml,/resource/geoLocations/geoLocation/geoLocationPlace,National Park Bou Hedma (34d39m N and 9d48m E), central Tunisia
ECL,100485.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100485.xml,/resource/identifier,10.1594/IEDA/100485
ECL,100485.xml,/resource/identifier/@identifierType,DOI
ECL,100485.xml,/resource/creators/creator/creatorName,Basharina, L. A.
ECL,100485.xml,/resource/titles/title,The fumaroles of Shiveluch Volcano in September and December 1953
ECL,100485.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100485.xml,/resource/publicationYear,2014
ECL,100485.xml,/resource/subjects/subject,Chemistry:Gas
ECL,100485.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100485.xml,/resource/dates/date,2014-11-01
ECL,100485.xml,/resource/dates/date/@dateType,Available
ECL,100485.xml,/resource/language,eng
ECL,100485.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100485.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=797
ECL,100485.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100485.xml,/resource/formats/format,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ECL,100485.xml,/resource/version,1.0
ECL,100485.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100485.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100485.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100485.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100485.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100485.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100485.xml,/resource/descriptions/description,Fumarole gas analyses from four fumaroles on the flanks of Shiveluch volcano, Kamchatka Russia, (Middle, East and Karan 1 and 2), and two summit fumaroles (Central 1 and 2), in September and December of 1953 by L. A. Basharina of the USSR Science Academy. Data set includes the raw gas analyses which include atmospheric air and are considered air contaminated. Therefore, all free oxygen from the raw data was used to calculate the proportions of elemental contributions which were assumed to be from air and those were subtracted from the raw data set after normalization; this data is presented as air-subtracted. Basharina's method of gas analyses was conducted without absorption of the acidic content into NaOH solution, acid concentrations were deteremined from the vapor condensates collected simultaneously as the fumarole gases.
ECL,100485.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100485.xml,/resource/descriptions/description,Volcanic gas, fumarole, vapor condensates, gas chromatography, volatiles
ECL,100485.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100485.xml,/resource/geoLocations/geoLocation/geoLocationBox,56.65 161.36 56.653 161.3637
ECL,100485.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Kamchatka, Shiveluch Volcano, Shiveluch Fumaroles, Russia
ECL,100486.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100486.xml,/resource/identifier,10.1594/IEDA/100486
ECL,100486.xml,/resource/identifier/@identifierType,DOI
ECL,100486.xml,/resource/creators/creator/creatorName,Ivanov, I. Z.
ECL,100486.xml,/resource/titles/title,An investigation of the gaseous products of the satellite volcanoes of the Klyuchevskoy Volcano
ECL,100486.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100486.xml,/resource/publicationYear,2014
ECL,100486.xml,/resource/subjects/subject,Chemistry:Gas
ECL,100486.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100486.xml,/resource/dates/date,2014-11-01
ECL,100486.xml,/resource/dates/date/@dateType,Available
ECL,100486.xml,/resource/language,eng
ECL,100486.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100486.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=798
ECL,100486.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100486.xml,/resource/formats/format,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ECL,100486.xml,/resource/version,1.0
ECL,100486.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100486.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100486.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100486.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100486.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100486.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100486.xml,/resource/descriptions/description,This investigation is comprised of gas analyses of fumaroles from three satellite volcanoes of Kluychevskoy Volcano: Kirgurich, Tuila, and Boikos, located 16 km south of Kluichi village and NE of Klyuchevskoy Volcano. These satellite volcaoes were discovered in 1932 by V.S. Julakov. Methods were developed based on those outlined in V. Sokolov's book, 'Methods of Investigating Native Gases.' The acid part of the gases, HCL, CO2, H2S, etc., were absorbed by caustic potash solution and the absorbed gases in the solution were determined by titration with the appropriate reagents. Residual gases were determined by weight, by absorbing them with sulphuric acid and CaCl2. Summary of the findings included that these volcanic emissions were dominated by HCL and NH3Cl, other gases and vapor take a subordinate role, and it was necessary to note that a considerable amount of atmospheric air was in the gases.
ECL,100486.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100486.xml,/resource/descriptions/description,Volcanic gas, fumarole, caustic potash solution, vapor, atmospheric air
ECL,100486.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100486.xml,/resource/geoLocations/geoLocation/geoLocationBox,56.135758 160.79865 56.135758 160.79865
ECL,100486.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Russia, Klyuchevskoy, Kamchatka, Kirgurich, Tuila, Boikos
ECL,100487.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100487.xml,/resource/identifier,10.1594/IEDA/100487
ECL,100487.xml,/resource/identifier/@identifierType,DOI
ECL,100487.xml,/resource/creators/creator/creatorName,Basharina, L. A.
ECL,100487.xml,/resource/titles/title,Volcanic gases at various stages of active volcanism
ECL,100487.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100487.xml,/resource/publicationYear,2014
ECL,100487.xml,/resource/subjects/subject,Chemistry:Gas
ECL,100487.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100487.xml,/resource/dates/date,2014-11-01
ECL,100487.xml,/resource/dates/date/@dateType,Available
ECL,100487.xml,/resource/language,eng
ECL,100487.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100487.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=799
ECL,100487.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100487.xml,/resource/formats/format,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ECL,100487.xml,/resource/version,1.0
ECL,100487.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100487.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100487.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100487.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100487.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100487.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100487.xml,/resource/descriptions/description,This is a summary of the proceedings of the symposium dedicated to the memory of academician A.N. Zavaritskii. It presents volcanic gas data from 1953 through 1958 on two active Kamchatka volcanoes at different stages of their eruptive history. Volcanoes included are Shiveluch (both crater and fumaroles) and Klyuchevskoy's basalt crater named Belyanika. Fumarole gases, condensate vapors and volcanic gases were analyzed in the NaOH-free Basharina-method. Data set includes: acidic content, H2O content and other gases, plus major and trace elements analyses. Trace element analyses do not include actual values measured, they are simply stated as orders of magnitude, which are presented as percentage of the whole (i.e. 0.00n %). Much of the data was simply compared according to its temperatures and therefore dates were omitted from some samples.
ECL,100487.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100487.xml,/resource/descriptions/description,Condensate vapors, volcanic gas, fumarole, volcano, NaOH free, temperatures, trace elements.
ECL,100487.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100487.xml,/resource/geoLocations/geoLocation/geoLocationBox,56.057525 160.642867 56.653 161.3637
ECL,100487.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Kamchatka, Shiveluch, Klyuchevskoy, Belyanika, Russia
ECL,100489.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100489.xml,/resource/identifier,10.1594/IEDA/100489
ECL,100489.xml,/resource/identifier/@identifierType,DOI
ECL,100489.xml,/resource/creators/creator/creatorName,Andersen, Morten B.
ECL,100489.xml,/resource/creators/creator/nameIdentifier,1764
ECL,100489.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100489.xml,/resource/creators/creator/creatorName,Elliott, Tim
ECL,100489.xml,/resource/creators/creator/creatorName,Freymuth, Heye
ECL,100489.xml,/resource/creators/creator/creatorName,Sims, Kenneth
ECL,100489.xml,/resource/creators/creator/creatorName,Niu, Yaoling W.W.
ECL,100489.xml,/resource/creators/creator/creatorName,Kelley, Katherine
ECL,100489.xml,/resource/titles/title,U isotopic compositions of volcanic rocks, altered oceanic crust, and detrital sediments
ECL,100489.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100489.xml,/resource/publicationYear,2014
ECL,100489.xml,/resource/subjects/subject,Chemistry:Rock
ECL,100489.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100489.xml,/resource/subjects/subject,Chemistry:Sediment
ECL,100489.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100489.xml,/resource/dates/date,2014-12-15
ECL,100489.xml,/resource/dates/date/@dateType,Available
ECL,100489.xml,/resource/language,eng
ECL,100489.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100489.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=802
ECL,100489.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100489.xml,/resource/formats/format,application/vnd.ms-excel
ECL,100489.xml,/resource/version,1.0
ECL,100489.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100489.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100489.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100489.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100489.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100489.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100489.xml,/resource/descriptions/description,Compilation consists of 235U/238U and 234U/238U compositions of a range of samples including Ocean Island Basalts, Mid-Ocean ridge basalt glasses, ocean-floor volcaniclastics and altered oceanic crust. These samples provide a data-set to constrain the U isotopic composition in different materials on Earth.
ECL,100489.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100489.xml,/resource/descriptions/description,MORB, OIB, Altered oceanic crust, subduction
ECL,100489.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100489.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Pacific Ocean, Indian Ocean, Atlantic Ocean, Mariana arc
ECL,100490.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100490.xml,/resource/identifier,10.1594/IEDA/100490
ECL,100490.xml,/resource/identifier/@identifierType,DOI
ECL,100490.xml,/resource/creators/creator/creatorName,Cai, Yue
ECL,100490.xml,/resource/creators/creator/nameIdentifier,1376
ECL,100490.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
